customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00171,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),43.31,1579.75,Yes
CUST-00172,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.88,2463.52,No
CUST-00173,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),93.92,3926.06,No
CUST-00174,Female,1,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),113.97,4565.95,No
CUST-00175,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.89,1190.74,Yes
CUST-00176,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),34.4,1558.45,No
CUST-00177,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,39.92,568.43,No
CUST-00178,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),114.29,118.78,No
CUST-00179,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,87.64,1557.78,No
CUST-00180,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.83,4733.76,No
CUST-00181,Male,0,Yes,No,53,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),68.5,3642.37,No
CUST-00182,Female,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),71.76,2121.85,No
CUST-00183,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.02,2993.92,No
CUST-00184,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),33.45,279.81,No
CUST-00185,Male,0,No,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.03,2863.11,No
CUST-00186,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),65.07,4420.75,No
CUST-00187,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,43.6,2020.36,No
CUST-00188,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.28,1504.84,No
CUST-00189,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,38.95,1798.09,No
CUST-00190,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.88,1234.52,No
CUST-00191,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.02,2580.65,No
CUST-00192,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),93.97,4531.42,No
CUST-00193,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,50.08,1278.61,No
CUST-00194,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),62.17,2245.17,No
CUST-00195,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,93.49,3506.6,No
CUST-00196,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.96,5896.2,No
CUST-00197,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.97,3305.72,No
CUST-00198,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,939.2,No
CUST-00199,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),110.16,7165.62,No
CUST-00200,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),18.79,136.46,Yes
CUST-00201,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.46,5404.4,No
CUST-00202,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),112.54,6955.84,No
CUST-00203,Male,0,No,No,48,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,48.67,2241.05,Yes
CUST-00204,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.54,130.36,No
CUST-00205,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.95,1550.03,No
CUST-00206,Female,0,Yes,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,49.34,1189.79,No
CUST-00207,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),63.13,2885.85,No
CUST-00208,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70.52,1380.01,No
CUST-00209,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,90.53,612.46,No
CUST-00210,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.09,6453.22,No
CUST-00211,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.48,4082.46,No
CUST-00212,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.63,3645.59,No
CUST-00213,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),30.72,569.46,Yes
CUST-00214,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),50.88,49.08,No
CUST-00215,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),29.81,1891.46,No
CUST-00216,Female,0,No,No,3,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),87.17,259.55,No
CUST-00217,Male,1,Yes,No,21,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,108.76,2308.46,No
CUST-00218,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,106.91,3183.0,No
CUST-00219,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,50.64,543.16,No
CUST-00220,Male,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),41.42,888.81,No
CUST-00221,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,45.41,2682.77,Yes
CUST-00222,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),46.73,135.37,Yes
CUST-00223,Female,0,No,Yes,30,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.22,756.95,Yes
CUST-00224,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),31.33,1353.04,Yes
CUST-00225,Female,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),39.45,1359.72,No
CUST-00226,Male,0,No,No,64,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.82,1146.0,No
CUST-00227,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.72,1185.22,No
CUST-00228,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,87.86,5790.9,No
CUST-00229,Male,0,No,Yes,50,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,79.93,3904.47,No
CUST-00230,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.54,3357.58,Yes
CUST-00231,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.18,1618.75,No
CUST-00232,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.43,3698.65,No
CUST-00233,Female,1,No,No,36,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.77,911.22,Yes
CUST-00234,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.23,2255.4,No
CUST-00235,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,87.16,964.2,No
CUST-00236,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.5,453.79,No
CUST-00237,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.33,2511.79,Yes
CUST-00238,Male,1,Yes,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),88.57,4882.85,No
CUST-00239,Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.73,1314.76,No
CUST-00240,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),87.06,5327.16,No
CUST-00241,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.77,893.95,Yes
CUST-00242,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.68,2258.54,Yes
CUST-00243,Male,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.82,3074.7,No
CUST-00244,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.62,711.06,No
CUST-00245,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.61,1021.19,No
CUST-00246,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,39.76,758.4,Yes
CUST-00247,Male,0,Yes,No,44,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.53,2570.22,No
CUST-00248,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.39,1240.32,No
CUST-00249,Male,0,No,Yes,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.93,965.33,Yes
CUST-00250,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.83,3045.38,No
CUST-00251,Male,0,No,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23.15,570.88,No
CUST-00252,Female,0,No,Yes,12,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),60.44,757.29,No
CUST-00253,Male,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,99.56,6183.78,No
CUST-00254,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.74,911.14,No
CUST-00255,Male,0,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),44.27,1288.3,No
CUST-00256,Male,0,No,No,32,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.49,2340.86,No
CUST-00257,Female,1,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.44,2697.38,No
CUST-00258,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),93.92,4105.63,Yes
CUST-00259,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,97.98,5036.67,No
CUST-00260,Male,0,No,No,20,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.62,1833.2,Yes
CUST-00261,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),18.45,152.75,No
CUST-00262,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,18.21,757.5,Yes
CUST-00263,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),115.74,7802.77,No
CUST-00264,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,44.42,718.44,No
CUST-00265,Female,1,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,46.24,3145.02,No
CUST-00266,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),91.22,4951.36,No
CUST-00267,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),76.16,3364.02,No
CUST-00268,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),64.36,3204.57,Yes
CUST-00269,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),29.64,184.38,No
CUST-00270,Female,0,Yes,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),26.15,872.94,No
CUST-00271,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),88.36,1270.53,No
CUST-00272,Female,0,No,No,14,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,30.46,434.52,No
CUST-00273,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,61.58,2462.32,No
CUST-00274,Male,0,Yes,No,63,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,91.61,5618.6,No
CUST-00275,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),110.32,577.4,No
CUST-00276,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,105.36,5409.06,No
CUST-00277,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),104.4,1743.99,No
CUST-00278,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),53.85,2004.07,No
CUST-00279,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),110.72,5932.24,No
CUST-00280,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.37,4585.65,No
CUST-00281,Female,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),106.65,5147.35,No
CUST-00282,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,26.89,399.65,No
CUST-00283,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),21.96,1254.09,No
CUST-00284,Female,1,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.96,3149.56,Yes
CUST-00285,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),100.8,865.65,No
CUST-00286,Male,1,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.85,1589.0,No
CUST-00287,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,106.46,306.94,No
CUST-00288,Male,1,Yes,No,47,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,41.48,1963.6,No
CUST-00289,Female,1,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,21.93,111.99,No
CUST-00290,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),94.13,5740.54,No
CUST-00291,Male,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),80.62,417.0,No
CUST-00292,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),62.01,625.91,No
CUST-00293,Female,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.53,6391.67,No
CUST-00294,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),100.42,2466.66,No
CUST-00295,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),50.45,2133.67,No
CUST-00296,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,101.8,2580.72,Yes
CUST-00297,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.52,1554.18,Yes
CUST-00298,Male,1,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),80.19,1102.52,No
CUST-00299,Female,0,No,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,37.25,1673.82,No
CUST-00300,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,44.42,1215.5,No
CUST-00301,Male,1,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),62.79,1237.93,No
CUST-00302,Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,49.46,2175.97,No
CUST-00303,Female,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.91,638.15,No
CUST-00304,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.23,693.53,Yes
CUST-00305,Male,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),69.14,3871.19,No
CUST-00306,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.87,789.58,No
CUST-00307,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.43,2443.71,No
CUST-00308,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.93,373.3,No
CUST-00309,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),21.04,583.52,Yes
CUST-00310,Female,0,Yes,No,50,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,53.86,2734.7,No
CUST-00311,Male,0,No,Yes,55,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),32.67,1762.84,No
CUST-00312,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.91,1084.75,Yes
CUST-00313,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37.94,804.52,No
CUST-00314,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),24.6,1490.76,No
CUST-00315,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),58.42,1943.07,No
